original,article,anchor,link,context
пунктом 2 настоящей статьи,357_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6254"">пунктом 2</a> настоящей статьи","1) налогооблагаемый доход для исчисления налога – ставки, установленные пунктом 2 настоящей стат"
подпункту 1) настоящего пункта,357_2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6255"">подпункту 1)</a> настоящего пункта","2) от деятельности сельскохозяйственных кооперативов, кроме соответствующих подпункту 1) настоящ"
статьи 721,721,z11839,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11839"">статьи 721</a>",статьи 721 настоящего Кодекса.
статьи 382,382,z6547,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6547"">статьи 382</a>",статьи 382 настоящего Кодекса;
пункта 1 статьи 337,337,z5948,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5948"">пункта 1 статьи 337</a>",пункта 1 статьи 337 настоящего Кодекса;
пункте 2 настоящей статьи,371_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6454"">пункте 2</a> настоящей статьи","3. Доходы, указанные в пункте 2 настоящей статьи, подлежат налогообложению:"
пункта 2 настоящей статьи,371_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6454"">пункта 2</a> настоящей статьи","2) налоговым агентом – в случае получения таких доходов от налогового агента, кроме доходов, ука"
статье 365,365,z6323,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6323"">статье 365</a>","4. Положения настоящей статьи не распространяются на экономические выгоды, указанные в статье 36"
пункта 3 настоящей статьи,372_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6481"">пункта 3</a> настоящей статьи","пункта 3 настоящей статьи стоимость полученного имущества, работ, услуг определяется с учетом соотв"
статьи 21,21,z327,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z327"">статьи 21</a>",статьи 21 настоящего Кодекса.
пункте 2 настоящей статьи,382_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6551"">пункте 2</a> настоящей статьи","настоящей статьи, выражена в иностранной валюте и (или) операция произведена в иностранной валюте,"
статьи 382,382,z6547,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6547"">статьи 382</a>","статьи 382 настоящего Кодекса, – независимо от срока нахождения его на праве собственности;"
пункта 1 статьи 400,400,z6906,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6906"">пункта 1 статьи 400</a>",пункта 1 статьи 400 настоящего Кодекса;
пункта 1 статьи 400,400,z6906,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6906"">пункта 1 статьи 400</a>","пункта 1 статьи 400 настоящего Кодекса, подпунктах 1) и 2)"
статьи 286,286,z5015,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5015"">статьи 286</a>",статьи 286 и
статьей 278,278,z4846,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4846"">статьей 278</a>","При этом признание реконструкции, модернизации осуществляется в соответствии со статьей 278 наст"
пункта 1 настоящей статьи,390_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6777"">пункта 1</a> настоящей статьи",пункта 1 настоящей статьи.
пунктом 2 настоящей статьи,393_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6815"">пунктом 2</a> настоящей статьи","налогооблагаемый доход индивидуального предпринимателя, определенный в соответствии с пунктом 2"
статьи 363,363,z6307,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6307"">статьи 363</a>","статьи 363 настоящего Кодекса, к сумме облагаемого дохода лица, занимающегося частной практикой."
пункта 2 статьи 371,371,z6450,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6450"">пункта 2 статьи 371</a>","пункта 2 статьи 371 настоящего Кодекса, полученные из источников в Республике Казахстан и (или) за"
статьи 399,399,z6855,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6855"">статьи 399</a>",статьи 399 настоящего Кодекса;
статьи 413,413,z7087,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7087"">статьи 413</a>",статьи 413 настоящего Кодекса.
статьи 334,334,z5706,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5706"">статьи 334</a>",статьи 334 настоящего Кодекса.
статьи 681,681,z11118,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z11118"">статьи 681</a>","статьи 681 настоящего Кодекса, при условии, если финансовая прибыль до налогообложения контролируем"
